Time,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,itbit,kraken,others,therocktrading
2017-12-26 14:00:00 UTC,15431.8936604623,15603.2547243839,17041.4641777777,15603.9359956049,15975.3293080779,15571.631849255,15533.4152830189,15611.475191164,15292.63841340295,15993.5
2017-12-26 15:00:00 UTC,15600.68975725,15771.1073205404,17253.1515217391,15782.5167211527,16350.4770571296,15758.4503618216,15768.0690625,15797.4658637303,15595.307862901049,15795.005
2017-12-26 16:00:00 UTC,15850.7170941977,16005.2338189534,17548.257194157,16029.859188295,16563.4281344638,15892.4681531154,15967.0869444445,16043.913830679,15782.431866568899,16000.0033333333
2017-12-26 17:00:00 UTC,15663.9403370307,15840.6380858086,17304.3756565656,15846.1455537288,16306.0994666525,15826.6102556391,15777.8439211618,15920.7200472389,15746.76354291835,16184.5
2017-12-26 18:00:00 UTC,15624.643808505,15721.205827674,17207.3010778443,15721.7136480437,16380.9491500616,15700.2157142857,15707.1178920308,15843.8208728653,15649.459382638051,
2017-12-26 19:00:00 UTC,15749.6816793627,15839.4153506098,17416.539631053,15853.8460503045,16421.1720833156,15834.3059131545,15819.6256387665,15886.9843368221,15699.397608179199,
2017-12-26 20:00:00 UTC,15897.2466977599,15932.933506166,17624.8983205128,15979.9005408985,16561.6297684596,16005.0718917601,15958.8968523002,16045.3420833334,15768.2121088388,16499.0
2017-12-26 21:00:00 UTC,15767.4609980934,15849.507605902,17542.2331085044,15861.1026404303,16436.222763135,15866.8358452292,15846.4658783784,15931.2526809651,15670.34214740595,
2017-12-26 22:00:00 UTC,15730.5352658379,15783.3233465741,17423.0938181818,15865.4683111632,16288.9931181194,15867.7626847422,15845.8843462898,15909.7657458564,15686.4784652946,16200.0075
2017-12-26 23:00:00 UTC,15621.3072767676,15649.4721823919,17304.435519802,15743.2436076659,16225.0390547676,15755.280421482,15737.4284246575,15739.5587024503,15524.39407990875,15595.17
2017-12-27 00:00:00 UTC,15649.7310213089,15658.7555945122,17192.5327156549,15741.5591169814,16161.0632524421,15757.2645031334,15725.7805309734,15771.5132725431,15484.96088493865,
2017-12-27 01:00:00 UTC,15858.3157890889,15856.3636681789,17467.6555,15938.932113646,16235.7116811107,15963.7061728395,15923.7743956044,15980.4200053812,15657.1054310673,
2017-12-27 02:00:00 UTC,15776.4504774634,15744.1577319587,17334.7944479495,15860.7503826675,16242.7458544607,15861.6167715458,15854.527265625,15923.8288633461,15562.288875944902,
2017-12-27 03:00:00 UTC,15761.0975356309,15694.1392872478,17348.0517751479,15831.4610596025,16249.6168923249,15799.2128754579,15798.1208403361,15824.0694493783,15566.93842763155,
2017-12-27 04:00:00 UTC,16230.300059202,16210.4183384184,17636.4135098336,16290.6683878859,16548.5033821407,16277.7753688524,16246.8924074074,16256.2186912202,15947.9594253597,
2017-12-27 05:00:00 UTC,16308.7866431163,16278.082160804,17651.0135514019,16356.7773367891,16596.8706005193,16381.8121492537,16355.4842741935,16333.3959940653,16018.976127725851,
2017-12-27 06:00:00 UTC,16412.589572427,16394.0988979769,17703.0733440515,16440.6943874582,16708.5360285005,16440.4419174434,16433.9217721519,16447.1111111111,16116.2439036504,
2017-12-27 07:00:00 UTC,16185.8597386363,16149.6407375834,17541.2609887005,16250.3963251296,16616.6849324375,16221.547281746,16237.1878571429,16338.5267692308,15979.8836486831,
2017-12-27 08:00:00 UTC,16168.0626769926,16083.3323100969,17560.3168431772,16239.0838401341,16605.6037718261,16184.9206483791,16193.078907563,16272.2696612666,16016.33876875,15833.3333333333
2017-12-27 09:00:00 UTC,15919.1809665118,15848.3983100438,17312.9983568075,15991.7728850156,16535.9398850867,15897.695784955,15961.8098823529,16001.7058091287,15891.3266898874,
2017-12-27 10:00:00 UTC,15612.3025304531,15592.4789810834,17059.6361165049,15712.199755727,16393.877457661,15660.9017099863,15608.5847244094,15737.0582991803,15654.902089620551,15700.0
2017-12-27 11:00:00 UTC,15653.3673734884,15652.4367060885,17053.5815246637,15741.1605852841,16337.7832346159,15724.3416912752,15680.5058333333,15747.1768094535,15471.95380690955,
2017-12-27 12:00:00 UTC,15839.8926985582,15798.0540799999,17292.2360461538,15904.8391717792,16358.7824455088,15884.7502941177,15823.4017672414,15970.9031254125,15650.466586752951,16399.87
2017-12-27 13:00:00 UTC,15710.1821721049,15716.3626467847,17138.4554428755,15769.9970710456,16305.8447168969,15717.9302623906,15757.3890797546,15871.0894819466,15597.5112310785,
2017-12-27 14:00:00 UTC,15436.1904830215,15473.3663806266,17083.3083917879,15497.2506763453,16091.6756180341,15513.5060205391,15448.7724257426,15791.6610841424,15550.4894930915,
2017-12-27 15:00:00 UTC,15181.3091833925,15201.4942091945,16911.7860292581,15261.0973785324,15937.6964003542,15230.4626762321,15230.9388695652,15372.828185654,15202.54391012945,15375.0025
2017-12-27 16:00:00 UTC,14939.5202002835,14991.9393936445,16718.8082849426,15039.2667977038,15829.209111262,15000.9248466523,15080.9068019093,15151.5174734356,15014.3776470143,
2017-12-27 17:00:00 UTC,14739.8029162488,14766.9020455438,16566.3112706767,14824.6353186601,15422.6232590727,14782.499538347,14821.9122327469,14916.5885714286,14758.50633393735,15199.495
2017-12-27 18:00:00 UTC,14974.929019884,15000.4804226229,16781.6997576396,15027.6694699086,15790.2362211268,15003.4701798561,14981.5961861314,15155.1356026786,15010.6570880141,
2017-12-27 19:00:00 UTC,15022.93682017,15011.1870371366,16748.3884283727,15068.6678750904,15859.7665383222,15046.7312768817,15039.6605846774,15131.9343656343,15007.8717521952,14790.0
2017-12-27 20:00:00 UTC,14766.5094392312,14763.5318761497,16532.6873217726,14807.2922780179,15606.8016384164,14811.9092324561,14815.0269496021,14930.6534970238,14795.38226829615,14989.99
2017-12-27 21:00:00 UTC,15064.9356900702,15048.2552929829,16806.8644028103,15067.1344861545,15808.2643673217,15068.8646875,15054.7718987342,15121.8808917197,14939.60078348855,14989.9981818182
2017-12-27 22:00:00 UTC,15316.3848281112,15286.4267512171,17026.8191268191,15325.2735172876,16050.7981313583,15316.0534055225,15319.7751898734,15386.9493964716,15131.90465846275,
2017-12-27 23:00:00 UTC,15350.8468483037,15342.0475111905,17088.598800905,15354.9115197447,16183.3397097487,15366.6314819588,15371.0796581197,15406.8850589777,15314.222929654301,
2017-12-28 00:00:00 UTC,15244.6482999557,15258.7938212927,16936.8566806723,15253.7015516567,16113.7282669265,15284.0175105189,15295.8335114504,15337.149492672,15139.03065081855,
2017-12-28 01:00:00 UTC,15266.7895853175,15295.299428706,16930.3223887588,15311.5897330097,16157.877108747,15304.5429936808,15303.6393269231,15370.5837294333,15183.4387574919,
2017-12-28 02:00:00 UTC,14596.5239508509,14683.4780148361,16556.8270809249,14901.9993949888,15811.1961466563,14749.6777635619,14686.5104991948,15056.0462204724,14700.57627274915,
2017-12-28 03:00:00 UTC,14199.9777107876,14327.6013480769,16212.6557791699,14436.8802922031,15641.9635720168,14420.3124125389,14382.1167121212,14443.2466783217,14319.45928077785,
2017-12-28 04:00:00 UTC,14326.9759901778,14471.2037010675,16250.01965847,14517.0434943687,15683.6853115689,14478.3806755915,14400.0696571429,14554.6794990723,14319.198454746202,
2017-12-28 05:00:00 UTC,13849.0589462253,14031.7045723014,15969.5764425982,14114.7414342453,15369.0817850533,14010.5311144922,13969.6241833333,14259.1856104691,14044.00170540185,14400.0
2017-12-28 06:00:00 UTC,13811.6275616444,13906.9212056984,15828.9555190539,14003.8792746895,15218.6018325068,13976.7939099449,13920.4096649485,14190.6499645641,13890.7444601584,
2017-12-28 07:00:00 UTC,14035.1187719845,14160.0281790437,16051.6881977472,14249.2720981387,15456.5975891446,14164.9448291294,14122.3231219512,14412.1536626917,14026.634584224801,
2017-12-28 08:00:00 UTC,14004.9338164546,14084.5963040083,16023.1797155689,14170.6290077704,15577.8627983211,14050.8642168674,14075.9121965318,14381.2830188679,14022.06921979505,14899.99
2017-12-28 09:00:00 UTC,14221.5976608274,14320.8276085846,16213.0068502582,14366.5278659838,15667.0307271628,14318.9481432611,14345.6829100529,14555.887446505,14510.255765669499,
2017-12-28 10:00:00 UTC,13799.9102647646,13996.3953378587,15952.5062962963,14155.0996742237,15546.5998862743,14017.0217596567,14050.8097573657,14472.2918945313,13937.42675422475,14025.0
2017-12-28 11:00:00 UTC,13502.3979917574,13790.5297455752,15838.2155475113,13918.7532044439,15222.3669918911,13809.1118245614,13808.4774236641,14137.3648199446,13626.12974437595,
2017-12-28 12:00:00 UTC,13738.8598307644,14022.476602728,16022.4588480801,14145.9529411764,15306.1295232681,14007.507793145,14028.9310569106,14237.6613986014,13763.02517059175,
2017-12-28 13:00:00 UTC,13940.7002679141,14239.8811810639,16144.4795495495,14350.3402132492,15330.4556282913,14250.836916221,14263.4289735099,14488.0623639847,13996.001541015,
2017-12-28 14:00:00 UTC,13926.3258432755,14177.3763244353,16069.1260480349,14138.8335088583,15327.3373020948,14110.3576532033,14166.5391477273,14363.7700530035,13970.082930427649,
2017-12-28 15:00:00 UTC,14233.0776582555,14396.2292552335,16363.8595015907,14415.8861798605,15455.9932246028,14387.0692312041,14411.2319032258,14529.1315193966,14176.8585083736,
2017-12-28 16:00:00 UTC,14037.5423886583,14198.8982440057,16148.9604637337,14209.9555147656,15357.0641312448,14164.513549312,14154.3797462817,14332.5920144429,13999.799464390551,
2017-12-28 17:00:00 UTC,13865.7069967557,13995.5775058274,16032.6333284672,14049.0724521607,15287.7609858633,13997.0186903138,13969.3868067227,14119.6792837079,13903.45036026685,
2017-12-28 18:00:00 UTC,13674.3172564341,13819.295992756,15810.2992190603,13809.6838398883,15207.4090080403,13834.3756055015,13829.8116630197,14039.3794436906,13737.3191869043,13662.5
2017-12-28 19:00:00 UTC,13652.322832133,13827.5168779661,15808.2187545126,13810.3413833156,15098.1757740302,13822.280619184,13808.4377746479,13980.228561304,13616.1749891832,
2017-12-28 20:00:00 UTC,13876.7885721635,13982.6220932643,15944.7311127819,13994.1049037777,15171.2319535591,14017.9044713309,13989.3412786885,14126.1353151011,13752.253764587651,
2017-12-28 21:00:00 UTC,13790.6164246975,13899.8880397022,15790.3831832298,13885.143023603,15147.0680071362,13883.9375279262,13901.2123266219,14075.3901601831,13720.4549560425,
2017-12-28 22:00:00 UTC,13983.5049179126,14121.1393021978,15939.2941584158,14124.1050648164,15251.4324071955,14146.3342923219,14128.0381447964,14269.0887581699,13803.3667926903,
2017-12-28 23:00:00 UTC,14081.7732399617,14293.1648425872,15791.7024305556,14256.2506026114,15275.2995857325,14261.6061824954,14281.3692712551,14377.7199513382,13991.07756101465,
2017-12-29 00:00:00 UTC,14273.8915323177,14425.1417880462,15835.235811138,14382.1791340206,15369.652003521,14422.1920833333,14402.8081164384,14486.3481046931,14158.6336868063,
2017-12-29 01:00:00 UTC,14186.9584606599,14299.2107375145,15762.0136585366,14309.3852422906,15263.5534795442,14308.7708117752,14309.7775536481,14439.5495495495,14184.631172033249,
2017-12-29 02:00:00 UTC,14707.4180830419,14767.7115333333,16050.289295559,14804.9620427552,15562.9444686692,14819.3212971985,14811.26832,14872.5089045484,14583.4191380789,13550.01
2017-12-29 03:00:00 UTC,14811.8486651277,14878.7643488239,16155.6244885177,14875.0820552977,15648.4975765011,14894.6619293478,14870.8938728324,15005.2924786324,14739.8651643991,
2017-12-29 04:00:00 UTC,14860.5694581852,14941.8910394266,16140.9909418838,14917.3578330315,15618.6172478729,14935.5473809524,14907.3635672515,14976.7633399209,14714.5420018681,
2017-12-29 05:00:00 UTC,14861.9125075245,14907.9704253731,16125.1690465116,14878.6308780275,15573.3035178977,14912.6213116592,14867.52456,14926.9085227273,14671.573832667349,
2017-12-29 06:00:00 UTC,14980.6113065835,14993.9496795728,16181.3809313725,14990.2508211765,15627.0752089748,15002.5142161339,14986.7148287671,15053.849139785,14898.97438180465,
2017-12-29 07:00:00 UTC,14593.201167062,14660.3232776698,15924.2970780142,14676.4591862605,15366.3138242698,14645.2139136691,14685.1115076923,14876.9292912346,14633.809543667849,
2017-12-29 08:00:00 UTC,14510.9435938716,14593.5772462406,15888.2051299435,14587.8246103526,15275.0028108234,14532.5374700109,14571.4937272727,14760.2641169854,14381.88638519275,15200.0
2017-12-29 09:00:00 UTC,14326.748679507,14408.1058952496,15719.579063893,14400.8908495393,15161.0213805556,14346.0294424242,14383.7916746412,14610.1834470989,14226.14774398355,
2017-12-29 10:00:00 UTC,14095.9253435406,14241.6271195653,15487.100609858,14244.2680655853,14906.2175061509,14163.1105825792,14185.6575656325,14381.0191115702,14132.3740722752,
2017-12-29 11:00:00 UTC,14089.7860954817,14210.0275645284,15432.6354211663,14239.0690735792,14860.3215857711,14205.8713015873,14235.2010877193,14398.5212546816,14139.984317460348,13562.01
2017-12-29 12:00:00 UTC,14104.8313797716,14188.0312883758,15307.1810239652,14240.3074786957,15118.3035980508,14156.7774551386,14220.3102166065,14444.1813807532,14149.22999661855,
2017-12-29 13:00:00 UTC,14069.6817078349,14168.1737647058,14961.6024525317,14181.3164741211,15080.0143700453,14130.1283237731,14176.2449180328,14428.1819651741,14054.7030280182,
2017-12-29 14:00:00 UTC,14345.9344915058,14430.2638164995,15192.4448586118,14458.704465434,15320.0957227765,14402.2803602812,14428.1983606557,14621.4804964539,14205.0997375572,
2017-12-29 15:00:00 UTC,14391.6879579103,14489.9234525062,15306.6757021792,14471.0426291843,15260.298171537,14435.2071083259,14444.3020065789,14597.4268439108,14254.2850647288,
2017-12-29 16:00:00 UTC,14619.2876737521,14693.0108520475,15575.6303448276,14691.7146708254,15259.2808687021,14658.9964483986,14700.619,14780.5035552193,14422.50175818885,
2017-12-29 17:00:00 UTC,14653.5784614075,14703.3161191787,15480.8935234899,14713.4789330856,15281.2798564757,14706.2115868794,14700.5734653465,14863.8675951717,14501.3590823478,14849.99
2017-12-29 18:00:00 UTC,14517.8386194289,14546.8901997503,15339.08897474,14586.3782471101,15163.5656998447,14572.4864234734,14559.3265357143,14710.1166874221,14485.426255716051,14463.604
2017-12-29 19:00:00 UTC,14521.257804649,14539.8133738972,15294.9691715976,14568.8478236154,15045.3501648088,14562.7811549296,14552.4451567944,14700.9001967333,14452.3055879934,14361.01
2017-12-29 20:00:00 UTC,14430.0436918076,14480.1162410474,15186.6929582367,14512.9612537145,15084.6751307077,14490.2429015544,14484.7588501742,14570.3325432999,14347.8234043133,14456.8571428571
2017-12-29 21:00:00 UTC,14233.3080864584,14336.8218514037,15052.3393822394,14441.5861095007,14985.8766395295,14396.1758836364,14318.7987841945,14400.538267148,14224.5847016396,13800.0
2017-12-29 22:00:00 UTC,14251.3696880667,14408.2588513933,15030.9386601307,14530.2458261204,15115.9839515427,14471.060443828,14386.7083333333,14425.8391658189,14219.96397821965,
2017-12-29 23:00:00 UTC,14437.3007795294,14500.6322856523,15256.0784754098,14671.7353990072,15113.1335063799,14653.4066865672,14592.581948718,14534.1653027824,14351.2160402214,
2017-12-30 00:00:00 UTC,14148.5379940062,14248.8021714406,15018.3625603358,14448.469346969,15032.567022872,14418.6855790109,14355.89988,14255.4376693767,14127.793258566999,
2017-12-30 01:00:00 UTC,13936.4656921211,14082.8779140641,14827.6436543422,14363.3309430256,14707.7174410039,14297.718261628,14267.4726262626,14231.0763482782,14003.9811546723,
2017-12-30 02:00:00 UTC,13211.0919365007,13547.2228251445,14321.1033070452,13947.8318377822,14140.4173839998,13829.6943683725,13799.5086579378,13587.1681653889,13402.148354303648,13580.01
2017-12-30 03:00:00 UTC,13174.8885342039,13548.7885258164,14361.5804347827,13924.124728094,14216.3077271391,13924.693182719,13854.1894465649,13550.1355555555,13294.4629678516,13580.01
2017-12-30 04:00:00 UTC,13148.8154241859,13340.4598884476,14236.573837293,13850.7328834127,14240.1615035884,13850.8341974852,13762.7080607815,13422.8485900217,13224.73389792335,13285.0033333333
2017-12-30 05:00:00 UTC,13060.7238012128,13322.28996379,14264.7309832134,13797.6530760627,14085.9931475475,13794.608783322,13728.2743699732,13313.5513375796,13102.969422355749,
2017-12-30 06:00:00 UTC,13267.5573155032,13494.7556175018,14397.3874538259,14003.547941803,14267.6282180782,13989.9927844828,13931.6487985866,13521.0325097529,13308.9065756164,12000.01
2017-12-30 07:00:00 UTC,13404.0424749644,13633.5482627118,14520.9077602524,13980.9243613581,13997.8073930309,13922.0396995708,13926.9137073171,13695.156931217,13399.591559923902,
2017-12-30 08:00:00 UTC,13355.035217295,13685.900832481,14459.3485099685,14032.3308393782,13817.2533751895,13958.8469186712,13978.7203058104,13674.185477707,13471.68161924175,
2017-12-30 09:00:00 UTC,13156.7823934088,13483.4237535526,14399.5678698225,13900.9541731723,14006.772481915,13832.947717647,13775.5270809249,13535.2605785124,13532.734464380766,13413.3422222222
2017-12-30 10:00:00 UTC,13008.9565511508,13384.1593907563,14523.7769610936,13820.5781791767,14068.5424024353,13760.8689788732,13690.0163888889,13531.5119764879,13179.56415494885,13420.01
2017-12-30 11:00:00 UTC,13083.1475744885,13494.8458818263,14730.8143949931,13855.8097137216,14023.5016550405,13764.1463486842,13732.68672,13479.1683920705,13209.4106114789,13463.6716666667
2017-12-30 12:00:00 UTC,12687.879550129,13043.4432289455,14401.2505488851,13647.2604363636,13946.6700776294,13470.8447895902,13468.2306944444,13153.8090230243,12890.94364375,13136.0266666667
2017-12-30 13:00:00 UTC,12181.6977276929,12506.6176868772,13939.6556082924,13162.4687518111,13670.2083404253,13009.343640411,12966.7367901235,12661.234665393,12425.383558473699,12500.012
2017-12-30 14:00:00 UTC,12263.5545967983,12760.4111346921,14068.911113924,13316.4590915429,13671.4669706267,13133.2062418063,13111.4605172414,12777.2027796611,12589.680466471349,13579.985
2017-12-30 15:00:00 UTC,12297.8305310298,12652.6637059416,13997.2714505283,13059.7122394527,13936.1603834933,13022.1356069364,12956.867005814,12724.5982285208,11001.014328341733,
2017-12-30 16:00:00 UTC,11949.8073154806,12384.0771752266,13731.9796708684,12782.4785241532,13665.1546091917,12722.3274428659,12679.6070774648,12429.0669993347,12329.37866542595,12560.41875
2017-12-30 17:00:00 UTC,12241.4279066648,12579.5586544587,13945.9903173242,12972.1620616231,13863.8341465001,12784.8754208974,12848.2102816902,12558.8278637771,12346.48747369815,
2017-12-30 18:00:00 UTC,12400.1724120023,12745.1146338629,14110.0591565041,13046.1475931288,14185.9006631356,12715.643365956,12818.0184375,12744.9818181818,12565.8886020363,
2017-12-30 19:00:00 UTC,12810.0025254436,13049.0544303797,14452.9313456465,13291.5450176488,14205.2325901626,13022.0906374502,13096.7143776824,12995.9914615385,12730.6665625745,
2017-12-30 20:00:00 UTC,12751.1345228003,13003.267431676,14418.7686412512,13235.3904458702,14172.7864421566,12948.7412038405,13033.2920576131,12947.6457175926,12868.5321721426,
2017-12-30 21:00:00 UTC,12682.4653337218,12967.8466893514,14347.3527075812,13166.0952667214,14180.4799819178,12926.839582505,12973.0343283582,12936.3664719626,12745.36956860825,
2017-12-30 22:00:00 UTC,12764.3849938615,13013.9597958315,14399.233583815,13228.9285793044,14157.3649985837,12996.9706167401,13033.1883783784,12981.6820979021,12732.9339087562,
2017-12-30 23:00:00 UTC,12601.6835915677,12839.1545411345,14183.4845857143,13043.2171369711,14058.1315014677,12871.1113118527,12893.191,12794.6923076923,12633.11777590555,
2017-12-31 00:00:00 UTC,12520.3787454286,12742.4722835005,14107.4941404359,12909.0393608327,13898.3178139297,12787.66509839,12827.9948630137,12748.3286902287,12604.16475849045,
2017-12-31 01:00:00 UTC,12908.2098234838,13159.4806056528,14461.6582267442,13209.8033459716,14219.4062021797,13067.7092898781,13096.4163909774,13119.1450087565,12885.48520706685,
2017-12-31 02:00:00 UTC,13025.8898985954,13189.6127102804,14380.4124955437,13176.8240935144,14506.8363573467,13109.8163799282,13170.3822764228,13214.8506393862,13022.9550837469,
2017-12-31 03:00:00 UTC,13183.218817109,13275.4687210671,14453.4769942197,13269.1790385858,14661.3367159618,13189.4324893163,13253.5736111111,13356.4788415125,13100.4273106651,
2017-12-31 04:00:00 UTC,12899.0824126125,13031.7821746032,14305.1501631322,13084.9826038822,14401.5267207112,12949.9750075188,13010.7755633803,13050.7923326133,12825.68470124995,12701.0
2017-12-31 05:00:00 UTC,12913.3705323526,13048.6400742116,14311.2850832073,13089.318885329,14479.1946545255,12935.9740120968,13024.632601626,13084.7470404984,12816.49935741475,
2017-12-31 06:00:00 UTC,12634.9279418552,12773.742093847,14116.724529148,12914.5949063671,14243.9308687743,12739.7442324756,12779.3704117647,12815.269869403,12679.181886355549,
2017-12-31 07:00:00 UTC,12722.4947836228,12900.2986332046,14141.3653255814,12985.3719260356,14123.3549986641,12846.4545465116,12928.014965035,12940.4583055917,11161.117935656,
2017-12-31 08:00:00 UTC,12743.9713383276,12850.1979165056,14209.9133119658,12995.6656219488,14158.2989091146,12848.0477923293,12907.0980669145,12970.9864864865,11868.438848770267,13029.28
2017-12-31 09:00:00 UTC,12530.2428521622,12719.4928160418,14049.6930232558,12811.9415384616,14018.9372425127,12683.1025523013,12701.583590604,12733.5862179487,12565.25441225295,
2017-12-31 10:00:00 UTC,12659.7735668287,12833.2246274739,14203.5924280575,12893.665849331,14036.9535699236,12776.7212477231,12797.7058235294,12802.5457274827,12647.743644933249,
2017-12-31 11:00:00 UTC,12935.6242336691,13107.460831564,14469.7126123302,13135.5981799164,14172.0291864392,13020.3731122901,13051.6736326531,13087.2243243243,12794.53822181305,
2017-12-31 12:00:00 UTC,13085.689875707,13187.3648732289,14592.6963888889,13204.6355963106,14234.0523020276,13115.7646525324,13134.5718959108,13177.4955951265,13025.3713300089,
2017-12-31 13:00:00 UTC,13041.7574541276,13089.6061682243,14536.8643072289,13143.3623600647,14318.7705792238,12991.057696793,13052.012617647,13154.1072463769,12948.300539072101,
2017-12-31 14:00:00 UTC,13288.2133334924,13263.914505632,14677.6440108696,13291.0192380378,14364.6612121048,13176.3370019855,13244.2210969388,13387.9931034483,13084.84237680515,
2017-12-31 15:00:00 UTC,13268.483967142,13312.7140846366,14724.5369447455,13330.501286345,14493.9585201702,13228.9796102819,13240.6775675676,13371.0996721312,13202.795189101449,
2017-12-31 16:00:00 UTC,13821.2658277641,13900.824244858,15388.4527673741,13846.325797619,15156.0835745738,13783.4870513347,13825.349382151,13942.5011389522,13652.14563804895,14868.0
2017-12-31 17:00:00 UTC,13854.1346231136,13938.0640291584,15464.5344707741,13928.1654702619,14930.45485458,13858.4829588016,13878.2934496124,14028.0938679245,13803.94223292485,
2017-12-31 18:00:00 UTC,13817.8966273403,13908.8472408026,15470.5319207317,13952.5850565893,14883.3307537398,13860.1342600897,13862.2356118143,13984.3164685908,13879.469050587151,14600.0
2017-12-31 19:00:00 UTC,13852.1738934509,13928.5165920224,15487.4531521739,13959.8370310117,14855.9838039016,13860.9651515152,13893.6461904762,14004.6724517907,13727.635913127098,14600.0
2017-12-31 20:00:00 UTC,14024.316596386,14113.5586567165,15724.621070615,14128.4792026674,14996.2006556206,14052.8002659575,14097.6893269231,14149.0792890263,13801.601108353501,14655.5555555556
2017-12-31 21:00:00 UTC,13935.042380092,14005.5351026957,15640.4430769231,14085.1202081486,15028.8063076541,14010.0355447942,14005.7357971015,14134.2047538201,13803.973123620599,
2017-12-31 22:00:00 UTC,13882.8466115283,13936.4414872799,15531.517217742,13981.7741960696,14773.181953389,13911.4375619834,13946.7269902913,14074.8305426357,13738.7940755656,14500.0
2017-12-31 23:00:00 UTC,13812.4370812895,13915.9565548781,15489.781237785,13919.0089793813,14720.7943518537,13845.771838843,13880.2461016949,13985.5775330397,13698.820211545,13987.2633333333
2018-01-01 00:00:00 UTC,13607.1931844896,13704.11486427,15285.6544444444,13693.8804416244,14626.4254238718,13619.3465096359,13658.64125,13823.3745382586,13557.72922489335,14867.99
2018-01-01 01:00:00 UTC,13462.088073318,13530.7900742241,15127.0993430657,13507.8672531552,14608.3177489111,13471.6336800786,13546.8595535714,13645.6004172462,13325.044190879751,
2018-01-01 02:00:00 UTC,13333.5171783527,13408.8443123938,15028.0619817768,13408.8224567855,14586.4483493416,13310.8111935209,13373.960862069,13509.0303892216,13220.2593167894,
2018-01-01 03:00:00 UTC,13447.8661017608,13512.7146756757,15155.131411043,13547.7239898269,14650.06774476,13417.6662318841,13527.1283333333,13711.5315165877,13309.1125969113,
2018-01-01 04:00:00 UTC,13426.6992989252,13527.9589201053,15170.7062585034,13516.6202271628,14607.7905895699,13400.9964033851,13465.9736986301,13725.0377966101,13295.875033831151,
2018-01-01 05:00:00 UTC,13534.9925899768,13559.5638665526,15281.8424663677,13528.9735875632,14684.9135204429,13412.5376653171,13502.9832926829,13762.0869739479,13388.51585094805,
2018-01-01 06:00:00 UTC,13648.8225861551,13719.3167336683,15409.8882340862,13620.9558634046,14720.6432916739,13538.9409819639,13694.8806134969,13958.0134777377,13413.70602285395,
2018-01-01 07:00:00 UTC,13741.4536349195,13834.0161538461,15469.4809477756,13739.5868652563,14831.9495409302,13692.7393053892,13796.3345695364,14043.5115537848,13707.3166315868,13899.99
2018-01-01 08:00:00 UTC,13552.8200054027,13596.435011236,15349.9345638945,13557.3870314919,14774.9458962273,13490.3234937611,13539.6295121951,13957.9733532934,13453.523508535749,13899.99
2018-01-01 09:00:00 UTC,13526.9936578841,13573.420989011,15332.2552531645,13550.0064585833,14707.1687867709,13457.163183391,13552.2328571429,13819.2459064327,13369.99965735085,13300.01
2018-01-01 10:00:00 UTC,13525.339073777,13550.7960399334,15338.6369275362,13542.1939954853,14647.4682069752,13414.1452226721,13536.7727692308,13836.0013850416,13409.6019878289,13500.0
2018-01-01 11:00:00 UTC,13211.3866136362,13265.2891594203,15036.4451206434,13291.9891633308,14416.1596482159,13169.1413628319,13257.756371308,13540.7973598039,13225.675821492001,
2018-01-01 12:00:00 UTC,13181.6285912169,13324.0879287305,15035.0734736842,13281.4509602045,14424.1155900435,13180.5215618661,13269.8489915966,13501.9958333333,13311.839100429599,
2018-01-01 13:00:00 UTC,13015.8277855387,13129.9990297121,14871.0094594595,13140.1695620852,14270.3769519308,13015.6703161222,13106.9519892473,13358.4511986301,13024.7185538626,13200.0
2018-01-01 14:00:00 UTC,12920.4660498036,12973.974665864,14737.8601256544,13045.6076584204,14182.5226079689,12938.732717727,12936.3950917431,13190.9744769874,12949.60294194115,13100.0
2018-01-01 15:00:00 UTC,13197.7888665572,13274.7313656148,15060.1742563291,13289.2605450694,14273.4578173748,13242.7674823197,13270.7325609756,13536.85,13178.4301469571,
2018-01-01 16:00:00 UTC,13072.1629981276,13154.9543674293,14975.4568523677,13145.284891775,14197.6130899404,13058.6192119565,13136.4954901961,13404.5199667222,13165.4881028649,13100.0
2018-01-01 17:00:00 UTC,13093.4381881359,13166.4881354167,14999.06232493,13188.1100581394,14225.4831069554,13092.8535116598,13122.735,13357.408390411,13148.8105240606,
2018-01-01 18:00:00 UTC,13128.4214203698,13199.4910547667,15036.567659176,13212.2665166051,14296.3118458353,13109.3620259128,13178.7989473684,13398.8200577201,13135.18186506555,
2018-01-01 19:00:00 UTC,13163.1398479523,13208.0178662873,15077.3588888889,13251.7724993346,14359.4865453378,13148.7381632653,13207.5840909091,13466.4810160428,13135.4255081301,
2018-01-01 20:00:00 UTC,13404.5273008017,13418.251896339,15264.2489817629,13460.8804585244,14470.3611634001,13406.2119854941,13416.7931067961,13648.8531746032,13310.2262050168,
2018-01-01 21:00:00 UTC,13555.6526472914,13598.0881651885,15375.0919435216,13622.4153851398,14522.8766773126,13555.5790835579,13579.8207103825,13729.8919694072,13432.6042666426,
2018-01-01 22:00:00 UTC,13534.8731775886,13560.8918738739,15327.1345722714,13583.8972934678,14449.8126649944,13533.6741375291,13553.0573972603,13705.4084319527,13404.601116383601,
2018-01-01 23:00:00 UTC,13412.0431143908,13432.1011848341,15241.9437037037,13480.9294885824,14322.0614815824,13346.7816073245,13415.6132867133,13584.6575574365,13293.53096721045,
