Time,bitfinex,bitflyer,bitstamp,cex.io,coinbase,exmo,gemini,hitbtc,kraken,others
2018-02-06 03:03:00 UTC,245.0,221.0,107.0,27.0,227.0,28.0,66.0,25.0,121.0,122.0
2018-02-06 03:04:00 UTC,384.0,427.0,80.0,46.0,332.0,41.0,33.0,32.0,136.0,137.0
2018-02-06 03:05:00 UTC,205.0,365.0,40.0,12.0,148.0,78.0,23.0,16.0,204.0,115.0
2018-02-06 03:06:00 UTC,233.0,326.0,53.0,57.0,137.0,41.0,19.0,8.0,112.0,86.0
2018-02-06 03:07:00 UTC,285.0,266.0,69.0,26.0,185.0,37.0,24.0,21.0,211.0,81.0
2018-02-06 03:08:00 UTC,397.0,234.0,223.0,75.0,389.0,24.0,33.0,40.0,252.0,106.0
2018-02-06 03:09:00 UTC,278.0,210.0,103.0,34.0,307.0,22.0,39.0,23.0,112.0,106.0
2018-02-06 03:10:00 UTC,313.0,211.0,84.0,78.0,149.0,13.0,31.0,30.0,140.0,121.0
2018-02-06 03:11:00 UTC,198.0,206.0,53.0,21.0,110.0,13.0,40.0,22.0,130.0,97.0
2018-02-06 03:12:00 UTC,190.0,151.0,99.0,13.0,181.0,21.0,46.0,20.0,143.0,162.0
2018-02-06 03:13:00 UTC,152.0,189.0,71.0,6.0,286.0,10.0,26.0,17.0,161.0,155.0
2018-02-06 03:14:00 UTC,224.0,157.0,131.0,11.0,156.0,13.0,47.0,45.0,230.0,131.0
2018-02-06 03:15:00 UTC,234.0,257.0,96.0,9.0,132.0,13.0,39.0,57.0,310.0,174.0
2018-02-06 03:16:00 UTC,200.0,114.0,136.0,32.0,185.0,25.0,32.0,61.0,224.0,146.0
2018-02-06 03:17:00 UTC,253.0,158.0,169.0,77.0,277.0,10.0,36.0,48.0,156.0,165.0
2018-02-06 03:18:00 UTC,248.0,178.0,220.0,41.0,400.0,40.0,19.0,57.0,138.0,146.0
2018-02-06 03:19:00 UTC,291.0,226.0,116.0,58.0,135.0,14.0,18.0,61.0,190.0,134.0
2018-02-06 03:20:00 UTC,401.0,259.0,179.0,34.0,187.0,25.0,55.0,52.0,193.0,175.0
2018-02-06 03:21:00 UTC,255.0,181.0,230.0,22.0,191.0,9.0,53.0,18.0,124.0,200.0
2018-02-06 03:22:00 UTC,534.0,319.0,223.0,122.0,655.0,85.0,42.0,110.0,216.0,176.0
2018-02-06 03:23:00 UTC,314.0,284.0,117.0,73.0,335.0,88.0,64.0,36.0,185.0,198.0
2018-02-06 03:24:00 UTC,236.0,180.0,63.0,28.0,224.0,17.0,16.0,36.0,170.0,136.0
2018-02-06 03:25:00 UTC,178.0,230.0,45.0,14.0,293.0,17.0,21.0,42.0,150.0,112.0
2018-02-06 03:26:00 UTC,237.0,233.0,161.0,44.0,382.0,15.0,78.0,102.0,258.0,128.0
2018-02-06 03:27:00 UTC,271.0,187.0,114.0,20.0,155.0,19.0,19.0,51.0,577.0,102.0
2018-02-06 03:28:00 UTC,216.0,166.0,151.0,41.0,295.0,11.0,22.0,46.0,134.0,104.0
2018-02-06 03:29:00 UTC,256.0,351.0,113.0,20.0,128.0,12.0,21.0,62.0,207.0,157.0
2018-02-06 03:30:00 UTC,242.0,146.0,72.0,11.0,596.0,23.0,15.0,24.0,125.0,137.0
2018-02-06 03:31:00 UTC,230.0,170.0,56.0,15.0,131.0,13.0,72.0,16.0,85.0,136.0
2018-02-06 03:32:00 UTC,180.0,172.0,75.0,7.0,451.0,34.0,46.0,5.0,126.0,123.0
2018-02-06 03:33:00 UTC,212.0,227.0,96.0,15.0,173.0,6.0,19.0,15.0,164.0,92.0
2018-02-06 03:34:00 UTC,393.0,295.0,192.0,16.0,315.0,40.0,40.0,17.0,118.0,255.0
2018-02-06 03:35:00 UTC,269.0,268.0,92.0,35.0,267.0,17.0,30.0,17.0,126.0,196.0
2018-02-06 03:36:00 UTC,461.0,319.0,215.0,33.0,339.0,37.0,84.0,35.0,154.0,214.0
2018-02-06 03:37:00 UTC,313.0,301.0,127.0,18.0,464.0,29.0,39.0,66.0,176.0,180.0
2018-02-06 03:38:00 UTC,213.0,146.0,157.0,6.0,140.0,13.0,26.0,31.0,56.0,171.0
2018-02-06 03:39:00 UTC,228.0,247.0,90.0,29.0,299.0,48.0,51.0,40.0,199.0,175.0
2018-02-06 03:40:00 UTC,304.0,233.0,88.0,43.0,255.0,47.0,34.0,50.0,223.0,261.0
2018-02-06 03:41:00 UTC,244.0,144.0,110.0,3.0,220.0,30.0,23.0,36.0,99.0,137.0
2018-02-06 03:42:00 UTC,130.0,186.0,117.0,2.0,98.0,139.0,25.0,33.0,111.0,87.0
2018-02-06 03:43:00 UTC,176.0,236.0,74.0,10.0,103.0,147.0,30.0,52.0,58.0,70.0
2018-02-06 03:44:00 UTC,148.0,158.0,86.0,6.0,146.0,108.0,23.0,43.0,50.0,89.0
2018-02-06 03:45:00 UTC,267.0,273.0,157.0,71.0,276.0,52.0,21.0,42.0,129.0,113.0
2018-02-06 03:46:00 UTC,214.0,374.0,66.0,55.0,220.0,36.0,50.0,36.0,115.0,215.0
2018-02-06 03:47:00 UTC,139.0,285.0,67.0,9.0,209.0,15.0,27.0,20.0,63.0,120.0
2018-02-06 03:48:00 UTC,213.0,310.0,69.0,47.0,164.0,29.0,23.0,59.0,185.0,93.0
2018-02-06 03:49:00 UTC,183.0,259.0,72.0,47.0,267.0,25.0,35.0,33.0,132.0,127.0
2018-02-06 03:50:00 UTC,153.0,148.0,39.0,25.0,263.0,124.0,21.0,68.0,147.0,104.0
2018-02-06 03:51:00 UTC,262.0,269.0,79.0,30.0,209.0,63.0,23.0,59.0,137.0,116.0
2018-02-06 03:52:00 UTC,176.0,196.0,38.0,25.0,187.0,42.0,22.0,35.0,45.0,73.0
2018-02-06 03:53:00 UTC,107.0,169.0,52.0,26.0,109.0,28.0,14.0,47.0,89.0,63.0
2018-02-06 03:54:00 UTC,132.0,174.0,29.0,15.0,188.0,18.0,21.0,11.0,68.0,46.0
2018-02-06 03:55:00 UTC,197.0,177.0,80.0,17.0,191.0,69.0,23.0,9.0,93.0,78.0
2018-02-06 03:56:00 UTC,230.0,272.0,146.0,27.0,201.0,24.0,33.0,14.0,106.0,102.0
2018-02-06 03:57:00 UTC,247.0,181.0,71.0,16.0,355.0,33.0,36.0,50.0,130.0,153.0
2018-02-06 03:58:00 UTC,677.0,352.0,103.0,66.0,581.0,59.0,53.0,90.0,236.0,199.0
2018-02-06 03:59:00 UTC,393.0,322.0,98.0,70.0,254.0,53.0,29.0,88.0,244.0,147.0
2018-02-06 04:00:00 UTC,255.0,234.0,84.0,21.0,288.0,69.0,31.0,62.0,144.0,108.0
2018-02-06 04:01:00 UTC,235.0,207.0,33.0,43.0,140.0,48.0,19.0,23.0,137.0,84.0
2018-02-06 04:02:00 UTC,295.0,196.0,58.0,22.0,281.0,18.0,13.0,48.0,127.0,121.0
2018-02-06 04:03:00 UTC,196.0,191.0,45.0,17.0,185.0,53.0,7.0,26.0,62.0,87.0
2018-02-06 04:04:00 UTC,391.0,151.0,61.0,28.0,274.0,34.0,19.0,39.0,158.0,96.0
2018-02-06 04:05:00 UTC,276.0,137.0,36.0,20.0,132.0,45.0,17.0,26.0,95.0,90.0
2018-02-06 04:06:00 UTC,226.0,148.0,43.0,6.0,187.0,89.0,16.0,35.0,161.0,63.0
2018-02-06 04:07:00 UTC,134.0,133.0,8.0,26.0,213.0,16.0,12.0,9.0,41.0,70.0
2018-02-06 04:08:00 UTC,193.0,131.0,33.0,22.0,85.0,33.0,15.0,36.0,94.0,54.0
2018-02-06 04:09:00 UTC,191.0,105.0,35.0,23.0,289.0,22.0,15.0,13.0,61.0,58.0
2018-02-06 04:10:00 UTC,78.0,129.0,25.0,45.0,121.0,54.0,10.0,19.0,68.0,71.0
2018-02-06 04:11:00 UTC,161.0,165.0,51.0,40.0,136.0,61.0,54.0,9.0,102.0,126.0
2018-02-06 04:12:00 UTC,179.0,112.0,43.0,29.0,148.0,92.0,20.0,20.0,63.0,57.0
2018-02-06 04:13:00 UTC,142.0,153.0,16.0,8.0,117.0,68.0,17.0,30.0,40.0,71.0
2018-02-06 04:14:00 UTC,201.0,212.0,71.0,44.0,174.0,80.0,26.0,43.0,87.0,74.0
2018-02-06 04:15:00 UTC,196.0,102.0,27.0,27.0,228.0,64.0,33.0,30.0,42.0,71.0
2018-02-06 04:16:00 UTC,112.0,168.0,44.0,15.0,135.0,140.0,10.0,31.0,12.0,65.0
2018-02-06 04:17:00 UTC,267.0,142.0,249.0,46.0,474.0,63.0,68.0,40.0,175.0,51.0
2018-02-06 04:18:00 UTC,214.0,248.0,245.0,60.0,178.0,54.0,23.0,29.0,161.0,67.0
2018-02-06 04:19:00 UTC,205.0,166.0,79.0,25.0,173.0,55.0,11.0,39.0,92.0,71.0
2018-02-06 04:20:00 UTC,400.0,121.0,115.0,38.0,291.0,67.0,32.0,16.0,123.0,92.0
2018-02-06 04:21:00 UTC,298.0,268.0,90.0,32.0,171.0,64.0,17.0,27.0,139.0,72.0
2018-02-06 04:22:00 UTC,339.0,163.0,94.0,42.0,319.0,83.0,14.0,54.0,120.0,55.0
2018-02-06 04:23:00 UTC,183.0,139.0,81.0,40.0,340.0,67.0,69.0,37.0,183.0,107.0
2018-02-06 04:24:00 UTC,323.0,290.0,108.0,25.0,291.0,111.0,28.0,44.0,181.0,83.0
2018-02-06 04:25:00 UTC,352.0,212.0,57.0,13.0,233.0,113.0,30.0,34.0,160.0,79.0
2018-02-06 04:26:00 UTC,358.0,221.0,119.0,31.0,321.0,79.0,25.0,27.0,139.0,76.0
2018-02-06 04:27:00 UTC,362.0,170.0,47.0,20.0,261.0,26.0,53.0,45.0,73.0,81.0
2018-02-06 04:28:00 UTC,252.0,133.0,29.0,10.0,262.0,30.0,49.0,38.0,102.0,73.0
2018-02-06 04:29:00 UTC,250.0,149.0,74.0,32.0,173.0,99.0,17.0,44.0,132.0,65.0
2018-02-06 04:30:00 UTC,204.0,177.0,38.0,13.0,82.0,25.0,11.0,20.0,75.0,46.0
2018-02-06 04:31:00 UTC,176.0,82.0,44.0,37.0,81.0,47.0,13.0,31.0,88.0,56.0
2018-02-06 04:32:00 UTC,295.0,120.0,55.0,23.0,198.0,82.0,30.0,31.0,129.0,63.0
2018-02-06 04:33:00 UTC,178.0,163.0,55.0,23.0,183.0,102.0,14.0,23.0,70.0,55.0
2018-02-06 04:34:00 UTC,241.0,137.0,122.0,8.0,77.0,38.0,15.0,26.0,64.0,78.0
2018-02-06 04:35:00 UTC,179.0,237.0,48.0,32.0,164.0,21.0,15.0,53.0,164.0,96.0
2018-02-06 04:36:00 UTC,236.0,228.0,96.0,12.0,227.0,91.0,35.0,73.0,163.0,123.0
2018-02-06 04:37:00 UTC,273.0,107.0,54.0,18.0,145.0,34.0,64.0,53.0,91.0,64.0
2018-02-06 04:38:00 UTC,195.0,171.0,90.0,51.0,189.0,63.0,28.0,57.0,129.0,138.0
2018-02-06 04:39:00 UTC,189.0,147.0,120.0,6.0,345.0,26.0,23.0,29.0,202.0,96.0
2018-02-06 04:40:00 UTC,245.0,152.0,53.0,30.0,245.0,106.0,21.0,24.0,138.0,72.0
2018-02-06 04:41:00 UTC,174.0,239.0,84.0,55.0,382.0,88.0,23.0,21.0,114.0,91.0
2018-02-06 04:42:00 UTC,314.0,173.0,149.0,14.0,385.0,80.0,91.0,40.0,213.0,105.0
2018-02-06 04:43:00 UTC,312.0,244.0,213.0,182.0,412.0,46.0,61.0,57.0,191.0,130.0
2018-02-06 04:44:00 UTC,313.0,173.0,111.0,26.0,228.0,45.0,53.0,45.0,145.0,119.0
2018-02-06 04:45:00 UTC,152.0,140.0,105.0,5.0,197.0,34.0,37.0,29.0,65.0,112.0
2018-02-06 04:46:00 UTC,89.0,135.0,95.0,10.0,143.0,38.0,31.0,26.0,102.0,66.0
2018-02-06 04:47:00 UTC,168.0,162.0,95.0,106.0,191.0,76.0,37.0,57.0,199.0,80.0
2018-02-06 04:48:00 UTC,156.0,210.0,124.0,100.0,140.0,68.0,42.0,33.0,115.0,66.0
2018-02-06 04:49:00 UTC,175.0,119.0,140.0,9.0,174.0,71.0,32.0,27.0,147.0,100.0
2018-02-06 04:50:00 UTC,178.0,107.0,134.0,26.0,197.0,56.0,45.0,29.0,142.0,68.0
2018-02-06 04:51:00 UTC,177.0,177.0,139.0,48.0,293.0,19.0,54.0,39.0,117.0,69.0
2018-02-06 04:52:00 UTC,227.0,146.0,197.0,14.0,264.0,17.0,63.0,66.0,157.0,98.0
2018-02-06 04:53:00 UTC,174.0,183.0,153.0,19.0,299.0,39.0,44.0,16.0,73.0,62.0
2018-02-06 04:54:00 UTC,257.0,157.0,110.0,19.0,203.0,134.0,42.0,10.0,85.0,56.0
2018-02-06 04:55:00 UTC,123.0,124.0,98.0,11.0,224.0,124.0,21.0,13.0,94.0,108.0
2018-02-06 04:56:00 UTC,226.0,155.0,104.0,40.0,221.0,64.0,36.0,22.0,107.0,97.0
2018-02-06 04:57:00 UTC,174.0,154.0,76.0,17.0,281.0,70.0,47.0,18.0,108.0,96.0
2018-02-06 04:58:00 UTC,271.0,168.0,217.0,27.0,418.0,42.0,75.0,44.0,112.0,59.0
2018-02-06 04:59:00 UTC,298.0,209.0,168.0,24.0,382.0,138.0,33.0,46.0,189.0,75.0
2018-02-06 05:00:00 UTC,217.0,158.0,217.0,21.0,402.0,132.0,32.0,26.0,203.0,96.0
2018-02-06 05:01:00 UTC,186.0,198.0,114.0,61.0,297.0,54.0,23.0,70.0,105.0,92.0
2018-02-06 05:02:00 UTC,202.0,165.0,183.0,9.0,335.0,44.0,29.0,39.0,88.0,92.0
2018-02-06 05:03:00 UTC,178.0,135.0,193.0,2.0,219.0,108.0,23.0,18.0,145.0,79.0
2018-02-06 05:04:00 UTC,365.0,206.0,204.0,23.0,318.0,96.0,55.0,78.0,211.0,83.0
2018-02-06 05:05:00 UTC,259.0,177.0,225.0,37.0,321.0,38.0,43.0,22.0,162.0,75.0
2018-02-06 05:06:00 UTC,259.0,107.0,148.0,9.0,278.0,59.0,35.0,20.0,265.0,119.0
2018-02-06 05:07:00 UTC,399.0,175.0,288.0,60.0,457.0,103.0,50.0,45.0,256.0,117.0
2018-02-06 05:08:00 UTC,283.0,198.0,191.0,38.0,408.0,136.0,40.0,72.0,289.0,76.0
2018-02-06 05:09:00 UTC,362.0,634.0,206.0,42.0,411.0,146.0,60.0,79.0,216.0,94.0
2018-02-06 05:10:00 UTC,362.0,144.0,175.0,86.0,367.0,73.0,391.0,91.0,169.0,144.0
2018-02-06 05:11:00 UTC,258.0,170.0,169.0,17.0,489.0,29.0,33.0,42.0,147.0,106.0
2018-02-06 05:12:00 UTC,617.0,253.0,290.0,88.0,478.0,63.0,112.0,90.0,403.0,186.0
2018-02-06 05:13:00 UTC,878.0,329.0,341.0,310.0,881.0,225.0,107.0,171.0,568.0,319.0
2018-02-06 05:14:00 UTC,1258.0,328.0,347.0,97.0,759.0,176.0,128.0,209.0,565.0,350.0
2018-02-06 05:15:00 UTC,788.0,297.0,371.0,91.0,700.0,161.0,124.0,221.0,470.0,310.0
2018-02-06 05:16:00 UTC,845.0,327.0,390.0,335.0,890.0,203.0,172.0,212.0,494.0,313.0
2018-02-06 05:17:00 UTC,637.0,460.0,331.0,60.0,424.0,72.0,70.0,146.0,399.0,304.0
2018-02-06 05:18:00 UTC,574.0,312.0,332.0,49.0,463.0,55.0,88.0,111.0,301.0,180.0
2018-02-06 05:19:00 UTC,350.0,332.0,253.0,58.0,321.0,41.0,57.0,50.0,199.0,97.0
2018-02-06 05:20:00 UTC,370.0,241.0,229.0,30.0,496.0,64.0,21.0,91.0,135.0,106.0
2018-02-06 05:21:00 UTC,395.0,247.0,224.0,42.0,517.0,82.0,56.0,96.0,189.0,114.0
2018-02-06 05:22:00 UTC,323.0,215.0,149.0,49.0,378.0,29.0,21.0,89.0,184.0,104.0
2018-02-06 05:23:00 UTC,306.0,232.0,72.0,26.0,300.0,42.0,23.0,50.0,173.0,95.0
2018-02-06 05:24:00 UTC,352.0,144.0,98.0,73.0,308.0,42.0,26.0,64.0,180.0,101.0
2018-02-06 05:25:00 UTC,302.0,207.0,141.0,29.0,400.0,59.0,28.0,58.0,193.0,80.0
2018-02-06 05:26:00 UTC,317.0,249.0,71.0,29.0,357.0,18.0,28.0,60.0,114.0,94.0
2018-02-06 05:27:00 UTC,278.0,149.0,88.0,17.0,334.0,18.0,24.0,35.0,83.0,75.0
2018-02-06 05:28:00 UTC,248.0,174.0,139.0,42.0,308.0,52.0,14.0,39.0,106.0,114.0
2018-02-06 05:29:00 UTC,253.0,196.0,115.0,69.0,430.0,61.0,28.0,36.0,140.0,109.0
2018-02-06 05:30:00 UTC,252.0,274.0,46.0,63.0,248.0,42.0,32.0,42.0,112.0,63.0
2018-02-06 05:31:00 UTC,227.0,327.0,85.0,36.0,376.0,31.0,41.0,10.0,100.0,47.0
2018-02-06 05:32:00 UTC,193.0,302.0,101.0,43.0,303.0,48.0,6.0,26.0,127.0,68.0
2018-02-06 05:33:00 UTC,265.0,280.0,107.0,67.0,391.0,13.0,31.0,57.0,126.0,66.0
2018-02-06 05:34:00 UTC,279.0,342.0,142.0,17.0,360.0,36.0,42.0,67.0,154.0,106.0
2018-02-06 05:35:00 UTC,221.0,376.0,144.0,9.0,306.0,71.0,20.0,62.0,91.0,78.0
2018-02-06 05:36:00 UTC,284.0,255.0,194.0,16.0,388.0,51.0,35.0,60.0,190.0,119.0
2018-02-06 05:37:00 UTC,628.0,302.0,171.0,62.0,452.0,86.0,75.0,167.0,310.0,172.0
2018-02-06 05:38:00 UTC,454.0,375.0,140.0,85.0,313.0,49.0,56.0,113.0,224.0,223.0
2018-02-06 05:39:00 UTC,769.0,309.0,201.0,49.0,456.0,139.0,79.0,170.0,317.0,253.0
2018-02-06 05:40:00 UTC,666.0,310.0,238.0,90.0,442.0,123.0,73.0,135.0,297.0,204.0
2018-02-06 05:41:00 UTC,583.0,432.0,371.0,139.0,462.0,152.0,61.0,112.0,486.0,303.0
2018-02-06 05:42:00 UTC,320.0,341.0,213.0,74.0,369.0,140.0,19.0,113.0,196.0,210.0
2018-02-06 05:43:00 UTC,459.0,403.0,239.0,53.0,306.0,133.0,41.0,99.0,288.0,106.0
2018-02-06 05:44:00 UTC,330.0,321.0,133.0,34.0,467.0,88.0,39.0,81.0,221.0,132.0
2018-02-06 05:45:00 UTC,385.0,220.0,189.0,37.0,302.0,75.0,32.0,62.0,196.0,168.0
2018-02-06 05:46:00 UTC,416.0,280.0,153.0,50.0,436.0,89.0,36.0,66.0,242.0,146.0
2018-02-06 05:47:00 UTC,306.0,282.0,145.0,45.0,348.0,81.0,17.0,27.0,180.0,84.0
2018-02-06 05:48:00 UTC,306.0,232.0,147.0,31.0,348.0,45.0,17.0,32.0,186.0,75.0
2018-02-06 05:49:00 UTC,339.0,204.0,131.0,19.0,355.0,31.0,10.0,56.0,96.0,84.0
2018-02-06 05:50:00 UTC,286.0,234.0,147.0,53.0,426.0,77.0,25.0,90.0,143.0,107.0
2018-02-06 05:51:00 UTC,329.0,326.0,130.0,20.0,285.0,36.0,29.0,85.0,123.0,95.0
2018-02-06 05:52:00 UTC,342.0,265.0,204.0,32.0,334.0,42.0,22.0,73.0,212.0,134.0
2018-02-06 05:53:00 UTC,346.0,292.0,175.0,36.0,483.0,67.0,38.0,61.0,244.0,175.0
2018-02-06 05:54:00 UTC,319.0,295.0,106.0,53.0,309.0,40.0,50.0,100.0,211.0,123.0
2018-02-06 05:55:00 UTC,235.0,187.0,129.0,16.0,276.0,82.0,27.0,64.0,130.0,156.0
2018-02-06 05:56:00 UTC,217.0,196.0,96.0,22.0,193.0,40.0,26.0,75.0,66.0,102.0
2018-02-06 05:57:00 UTC,322.0,190.0,108.0,40.0,403.0,40.0,51.0,80.0,157.0,65.0
2018-02-06 05:58:00 UTC,237.0,118.0,139.0,34.0,218.0,24.0,56.0,114.0,154.0,93.0
2018-02-06 05:59:00 UTC,280.0,197.0,126.0,74.0,344.0,45.0,32.0,82.0,192.0,74.0
2018-02-06 06:00:00 UTC,480.0,177.0,144.0,51.0,363.0,58.0,57.0,49.0,219.0,120.0
2018-02-06 06:01:00 UTC,337.0,174.0,216.0,46.0,288.0,81.0,42.0,77.0,192.0,88.0
2018-02-06 06:02:00 UTC,512.0,211.0,201.0,71.0,461.0,79.0,62.0,77.0,262.0,92.0
2018-02-06 06:03:00 UTC,322.0,165.0,69.0,57.0,213.0,38.0,64.0,70.0,119.0,87.0
2018-02-06 06:04:00 UTC,386.0,187.0,114.0,73.0,353.0,131.0,84.0,63.0,179.0,101.0
2018-02-06 06:05:00 UTC,207.0,188.0,98.0,24.0,307.0,219.0,18.0,51.0,221.0,102.0
2018-02-06 06:06:00 UTC,246.0,186.0,209.0,37.0,276.0,138.0,35.0,74.0,251.0,121.0
2018-02-06 06:07:00 UTC,293.0,148.0,126.0,27.0,225.0,116.0,43.0,59.0,101.0,73.0
2018-02-06 06:08:00 UTC,156.0,134.0,98.0,18.0,325.0,100.0,22.0,22.0,164.0,45.0
2018-02-06 06:09:00 UTC,229.0,203.0,99.0,12.0,210.0,69.0,22.0,24.0,149.0,49.0
2018-02-06 06:10:00 UTC,266.0,188.0,119.0,29.0,326.0,36.0,26.0,35.0,179.0,44.0
2018-02-06 06:11:00 UTC,282.0,177.0,164.0,21.0,251.0,43.0,23.0,27.0,162.0,97.0
2018-02-06 06:12:00 UTC,267.0,136.0,76.0,8.0,214.0,52.0,17.0,20.0,129.0,80.0
2018-02-06 06:13:00 UTC,214.0,100.0,106.0,13.0,275.0,56.0,11.0,30.0,149.0,67.0
2018-02-06 06:14:00 UTC,203.0,120.0,130.0,36.0,237.0,19.0,17.0,34.0,104.0,68.0
2018-02-06 06:15:00 UTC,154.0,158.0,57.0,24.0,159.0,21.0,36.0,76.0,147.0,57.0
2018-02-06 06:16:00 UTC,221.0,186.0,85.0,35.0,305.0,42.0,24.0,62.0,178.0,59.0
2018-02-06 06:17:00 UTC,266.0,174.0,82.0,26.0,171.0,71.0,45.0,55.0,121.0,52.0
2018-02-06 06:18:00 UTC,318.0,208.0,63.0,33.0,283.0,92.0,35.0,50.0,194.0,81.0
2018-02-06 06:19:00 UTC,366.0,208.0,111.0,45.0,276.0,63.0,42.0,56.0,174.0,73.0
2018-02-06 06:20:00 UTC,184.0,200.0,91.0,33.0,251.0,29.0,25.0,58.0,172.0,63.0
2018-02-06 06:21:00 UTC,238.0,230.0,172.0,71.0,357.0,92.0,45.0,32.0,206.0,82.0
2018-02-06 06:22:00 UTC,288.0,129.0,112.0,14.0,267.0,51.0,38.0,47.0,179.0,84.0
2018-02-06 06:23:00 UTC,350.0,210.0,122.0,,310.0,102.0,27.0,27.0,151.0,99.0
2018-02-06 06:24:00 UTC,316.0,114.0,129.0,,286.0,85.0,33.0,55.0,262.0,120.0
2018-02-06 06:25:00 UTC,281.0,143.0,149.0,,313.0,56.0,22.0,45.0,223.0,94.0
2018-02-06 06:26:00 UTC,288.0,147.0,115.0,,249.0,151.0,28.0,20.0,252.0,67.0
2018-02-06 06:27:00 UTC,242.0,128.0,101.0,,277.0,60.0,14.0,28.0,193.0,70.0
2018-02-06 06:28:00 UTC,190.0,184.0,75.0,,270.0,74.0,36.0,48.0,159.0,61.0
2018-02-06 06:29:00 UTC,252.0,78.0,84.0,,146.0,55.0,24.0,19.0,161.0,65.0
2018-02-06 06:30:00 UTC,277.0,247.0,195.0,,354.0,59.0,67.0,37.0,162.0,117.0
2018-02-06 06:31:00 UTC,264.0,156.0,170.0,,197.0,122.0,52.0,52.0,272.0,72.0
2018-02-06 06:32:00 UTC,222.0,134.0,184.0,,328.0,86.0,72.0,56.0,931.0,78.0
2018-02-06 06:33:00 UTC,203.0,152.0,152.0,,160.0,67.0,25.0,36.0,517.0,80.0
2018-02-06 06:34:00 UTC,241.0,158.0,135.0,,301.0,54.0,43.0,75.0,240.0,93.0
2018-02-06 06:35:00 UTC,342.0,239.0,197.0,,295.0,84.0,41.0,33.0,338.0,155.0
2018-02-06 06:36:00 UTC,354.0,269.0,115.0,,268.0,47.0,31.0,63.0,297.0,82.0
2018-02-06 06:37:00 UTC,255.0,175.0,142.0,,288.0,48.0,22.0,61.0,201.0,65.0
2018-02-06 06:38:00 UTC,143.0,107.0,60.0,,218.0,19.0,27.0,25.0,141.0,83.0
2018-02-06 06:39:00 UTC,186.0,106.0,81.0,,189.0,57.0,20.0,33.0,168.0,84.0
2018-02-06 06:40:00 UTC,203.0,85.0,67.0,,287.0,43.0,32.0,51.0,173.0,70.0
2018-02-06 06:41:00 UTC,193.0,181.0,85.0,,276.0,30.0,19.0,32.0,123.0,64.0
2018-02-06 06:42:00 UTC,145.0,99.0,117.0,,252.0,54.0,19.0,21.0,209.0,76.0
2018-02-06 06:43:00 UTC,285.0,102.0,110.0,,309.0,53.0,23.0,31.0,99.0,110.0
2018-02-06 06:44:00 UTC,134.0,119.0,93.0,,204.0,33.0,17.0,13.0,118.0,90.0
2018-02-06 06:45:00 UTC,155.0,103.0,139.0,,250.0,43.0,22.0,49.0,222.0,102.0
2018-02-06 06:46:00 UTC,225.0,223.0,90.0,,224.0,32.0,31.0,17.0,192.0,77.0
2018-02-06 06:47:00 UTC,166.0,77.0,127.0,,159.0,63.0,21.0,31.0,139.0,96.0
2018-02-06 06:48:00 UTC,204.0,129.0,72.0,,249.0,55.0,18.0,53.0,155.0,93.0
2018-02-06 06:49:00 UTC,97.0,66.0,78.0,,260.0,19.0,12.0,36.0,92.0,60.0
2018-02-06 06:50:00 UTC,153.0,167.0,98.0,,268.0,32.0,14.0,24.0,74.0,74.0
2018-02-06 06:51:00 UTC,148.0,122.0,65.0,,236.0,23.0,10.0,8.0,102.0,73.0
2018-02-06 06:52:00 UTC,132.0,118.0,106.0,,132.0,43.0,17.0,19.0,74.0,85.0
2018-02-06 06:53:00 UTC,218.0,92.0,102.0,,185.0,37.0,26.0,34.0,114.0,70.0
2018-02-06 06:54:00 UTC,164.0,102.0,107.0,6.0,304.0,41.0,40.0,30.0,107.0,82.0
2018-02-06 06:55:00 UTC,107.0,63.0,145.0,30.0,262.0,18.0,35.0,31.0,111.0,110.0
2018-02-06 06:56:00 UTC,110.0,65.0,125.0,10.0,224.0,106.0,47.0,23.0,106.0,110.0
2018-02-06 06:57:00 UTC,217.0,105.0,249.0,11.0,255.0,76.0,33.0,45.0,154.0,96.0
2018-02-06 06:58:00 UTC,459.0,258.0,432.0,78.0,423.0,172.0,36.0,73.0,266.0,184.0
2018-02-06 06:59:00 UTC,325.0,260.0,194.0,21.0,322.0,114.0,22.0,70.0,170.0,109.0
2018-02-06 07:00:00 UTC,272.0,121.0,156.0,27.0,378.0,52.0,10.0,49.0,237.0,90.0
2018-02-06 07:01:00 UTC,187.0,127.0,102.0,18.0,288.0,29.0,5.0,53.0,179.0,62.0
2018-02-06 07:02:00 UTC,213.0,159.0,140.0,11.0,238.0,27.0,5.0,62.0,82.0,63.0
2018-02-06 07:03:00 UTC,161.0,124.0,80.0,21.0,175.0,40.0,18.0,21.0,117.0,101.0
2018-02-06 07:04:00 UTC,204.0,85.0,52.0,13.0,160.0,46.0,25.0,48.0,49.0,64.0
2018-02-06 07:05:00 UTC,184.0,124.0,116.0,34.0,222.0,38.0,27.0,63.0,130.0,44.0
2018-02-06 07:06:00 UTC,139.0,82.0,90.0,23.0,223.0,56.0,7.0,47.0,99.0,66.0
2018-02-06 07:07:00 UTC,254.0,223.0,223.0,7.0,306.0,26.0,87.0,80.0,121.0,55.0
2018-02-06 07:08:00 UTC,252.0,160.0,127.0,14.0,425.0,53.0,16.0,62.0,116.0,115.0
