Time,bit-x,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,hitbtc,itbit,kraken
2018-02-14 04:57:00 UTC,8553.07,8793.742,8789.92,8964.22857142857,8794.44,8979.24288885333,8808.72875,8829.59918367346,8803.85,8811.11428571429
2018-02-14 04:58:00 UTC,,8795.6,8798.05909090909,8954.9,8797.92019230769,8981.24499949833,8807.02714285714,8832.10125,,8813.95
2018-02-14 04:59:00 UTC,8680.61,8796.74423076923,8810.439,,8800.13282051282,8989.99014342857,8814.547,8828.63095238095,,8810.3
2018-02-14 05:00:00 UTC,8498.625,8795.40006534136,8802.39555555555,8973.12,8797.218,8983.75,8807.80692307692,8825.355,8812.55,8807.45
2018-02-14 05:01:00 UTC,8685.97,8795.243942658,8796.02875,8955.92,8797.21625,8970.36666666667,8802.17055555556,8817.88,8804.97,8807.025
2018-02-14 05:02:00 UTC,,8794.77797330182,8796.71,8950.5,8797.21714285714,8968.4528675,,8812.86739130435,8807.17666666667,8812.224
2018-02-14 05:03:00 UTC,8613.24,8755.52501269893,8775.40263157895,8937.69333333333,8778.64198863637,8975.45909090818,8782.07,8801.666,8788.318,8797.61428571429
2018-02-14 05:04:00 UTC,,8749.49763723941,8748.87172413793,8921.56818181818,8745.31825925926,8966.02499991583,8767.64111111111,8779.8235,8759.57777777778,8772.5447761194
2018-02-14 05:05:00 UTC,8663.52,8751.54203185407,8759.81357142857,8920.23333333334,8753.52931677017,8964.96666633167,8768.91705882353,8795.76666666667,8753.42,8764.52857142857
2018-02-14 05:06:00 UTC,,8746.20805423829,8758.90714285714,8920.0,8759.7715625,8974.47270968572,8771.55833333333,8797.2175,8777.195,8763.0
2018-02-14 05:07:00 UTC,8492.175,8757.97110246721,8770.5615,,8764.31274509804,8974.799998,8774.71222222222,8800.542,,8772.0625
2018-02-14 05:08:00 UTC,8654.25,8764.40833333333,8778.035,8926.59375,8769.98583333333,8967.38749875,8781.24,8810.13588235294,8782.94,8773.84
2018-02-14 05:09:00 UTC,8494.575,8769.63886542205,8776.83357142857,8938.3,8770.42730769231,8962.8999992,8790.08636363636,8809.315625,8788.80333333334,8789.76428571429
2018-02-14 05:10:00 UTC,,8770.87234042553,8783.0,,8775.64204545454,8961.272988957,8790.53444444444,8817.90266666667,8791.84,8793.835
2018-02-14 05:11:00 UTC,8667.93,8770.62162162162,8783.00142857143,8937.53333333333,8779.70725,8967.41,8792.72,8810.7925,,8792.15
2018-02-14 05:12:00 UTC,8678.25,8777.86571428572,8793.02135135135,8943.33333333333,8781.84421052632,8961.50166666667,8790.13941176471,8814.83869565218,,8801.588
2018-02-14 05:13:00 UTC,8549.15,8786.15434782609,8791.62428571428,8944.92,8787.20581081081,8967.002985,,8814.73714285714,,8798.87272727272
2018-02-14 05:14:00 UTC,8802.78,8779.95675675676,8790.055,8937.1,8793.0624528302,8972.98,,8807.35933333333,8802.88,8817.17692307692
2018-02-14 05:15:00 UTC,,8778.42777777778,8789.63428571429,,8792.64948717949,8968.3483,8796.2475,8815.00791666667,,8810.2
2018-02-14 05:16:00 UTC,8760.49,8773.80517241379,8783.34571428571,,8792.00230769231,8960.86756438312,8796.354,8800.71545454545,,8806.4625
2018-02-14 05:17:00 UTC,8839.37,8772.878125,8782.305,8935.4,8792.00945945946,8967.832,8796.11833333333,8801.4375,,8809.46428571429
2018-02-14 05:18:00 UTC,,8773.29772727273,8787.93583333333,8938.0,8792.0035,8935.45,8796.15,8806.80727272727,,8805.625
2018-02-14 05:19:00 UTC,8682.3,8775.564,8786.092,8939.7,8792.00411764706,8941.41475610588,8796.11,8794.515,,8798.775
2018-02-14 05:20:00 UTC,,8775.921875,8789.85625,8939.81666666667,8786.36044444444,8974.58249975,8795.93620689655,8789.91769230769,,8802.65
2018-02-14 05:21:00 UTC,8612.25,8773.936,8788.165,8946.26,8782.14346153846,8938.412500235,8797.0,8792.57833333333,8796.0,8801.05
2018-02-14 05:22:00 UTC,8866.415,8757.255,8771.178,8922.22,8768.78766990291,8929.69,8789.9,8787.75631578948,8784.125,8790.0
2018-02-14 05:23:00 UTC,8652.85,8749.6765625,8765.92115384615,8926.175,8756.966,8945.94625,8774.30666666667,8773.01964285714,,8768.61764705882
