Time,bitfinex,bitflyer,bitstamp,cex.io,coinbase,exmo,gemini,hitbtc,kraken,others
2018-01-18 10:00:00 UTC,134.06666666666666,163.53333333333333,59.516666666666666,13.85,152.88333333333333,28.366666666666667,15.783333333333333,37.016666666666666,82.56666666666666,88.5
2018-01-18 11:00:00 UTC,176.7,176.96666666666667,82.76666666666667,21.366666666666667,232.13333333333333,45.88333333333333,13.616666666666667,42.3,118.9,149.46666666666667
2018-01-18 12:00:00 UTC,224.21666666666667,194.61666666666667,150.41666666666666,27.716666666666665,328.51666666666665,51.95,22.533333333333335,44.93333333333333,138.08333333333334,153.11666666666667
2018-01-18 13:00:00 UTC,196.98333333333332,187.45,92.71666666666667,26.516666666666666,239.88333333333333,52.65,22.066666666666666,31.033333333333335,109.06666666666666,120.55
2018-01-18 14:00:00 UTC,177.5,160.26666666666668,84.21666666666667,19.65,230.23333333333332,49.63333333333333,17.433333333333334,34.88333333333333,100.58333333333333,108.41666666666667
2018-01-18 15:00:00 UTC,218.06666666666666,172.71666666666667,124.95,26.483333333333334,341.4166666666667,53.88333333333333,31.666666666666668,38.53333333333333,129.95,155.65
2018-01-18 16:00:00 UTC,218.51666666666668,130.58333333333334,107.9,22.266666666666666,229.03333333333333,70.25,30.416666666666668,36.95,145.83333333333334,144.36666666666667
2018-01-18 17:00:00 UTC,191.5,84.35,92.63333333333334,15.983333333333333,178.9,43.86666666666667,22.766666666666666,21.116666666666667,101.91666666666667,113.86666666666665
2018-01-18 18:00:00 UTC,177.16666666666666,86.35,80.68333333333334,14.0,162.93333333333334,46.666666666666664,23.6,22.0,102.18333333333334,101.4
2018-01-18 19:00:00 UTC,139.4,48.31666666666667,73.55,9.466666666666667,151.43333333333334,36.766666666666666,18.416666666666668,25.033333333333335,83.13333333333334,75.08333333333334
2018-01-18 20:00:00 UTC,141.05,119.06666666666666,92.78333333333333,12.4,136.95,40.56666666666667,19.466666666666665,28.216666666666665,104.81666666666666,78.86666666666666
2018-01-18 21:00:00 UTC,159.88333333333333,147.31666666666666,84.45,14.7,191.4,37.483333333333334,30.833333333333332,31.516666666666666,117.21666666666667,83.76666666666668
2018-01-18 22:00:00 UTC,214.0,161.45,96.46666666666667,21.8,173.81666666666666,37.43333333333333,23.75,41.083333333333336,130.25,99.31666666666665
2018-01-18 23:00:00 UTC,163.91666666666666,102.03333333333333,73.83333333333333,13.483333333333333,119.63333333333334,25.916666666666668,30.35,41.416666666666664,101.93333333333334,93.83333333333334
